facility_id,facility_name,address,citytown,state,zip_code,countyparish,telephone_number,patients_who_reported_that_staff_definitely_gave_care_in_a_professional_way_and_the_facility_was_clean,patients_who_reported_that_staff_somewhat_gave_care_in_a_professional_way_or_the_facility_was_somewhat_clean,patients_who_reported_that_staff_did_not_give_care_in_a_professional_way_or_the_facility_was_not_clean,facilities_and_staff_linear_mean_score,patients_who_reported_that_staff_definitely_communicated_about_what_to_expect_during_and_after_the_procedure,patients_who_reported_that_staff_somewhat_communicated_about_what_to_expect_during_and_after_the_procedure,patients_who_reported_that_staff_did_not_communicate_about_what_to_expect_during_and_after_the_procedure,communication_about_your_procedure_linear_mean_score,patients_who_gave_the_facility_a_rating_of_9_or_10_on_a_scale_from_0_lowest_to_10_highest,patients_who_gave_the_facility_a_rating_of_7_or_8_on_a_scale_from_0_lowest_to_10_highest,patients_who_gave_the_facility_a_rating_of_0_to_6_on_a_scale_from_0_lowest_to_10_highest,patients_rating_of_the_facility_linear_mean_score,patients_who_reported_yes_they_would_definitely_recommend_the_facility_to_family_or_friends,patients_who_reported_probably_yes_they_would_recommend_the_facility_to_family_or_friends,patients_who_reported_no_they_would_not_recommend_the_facility_to_family_or_friends,patients_recommending_the_facility_linear_mean_score,footnote,number_of_sampled_patients,number_of_completed_surveys,survey_response_rate_percent,start_date,end_date
500052,KAISER PERMANENTE CENTRAL HOSPITAL,201 - 16TH AVENUE EAST,SEATTLE,WA,98112.0,KING,(206) 326-3000,96.0,4.0,0.0,98.0,92.0,7.0,1.0,95.0,83.0,14.0,3.0,93.0,80.0,16.0,4.0,92.0,,2927.0,844.0,29.0,07/01/2023,06/30/2024
500053,TRIOS HEALTH,900 SOUTH AUBURN STREET,KENNEWICK,WA,99336.0,BENTON,(509) 586-6111,96.0,3.0,1.0,98.0,89.0,9.0,2.0,93.0,80.0,16.0,4.0,92.0,71.0,27.0,2.0,89.0,,1205.0,228.0,19.0,07/01/2023,06/30/2024
500054,PROV SACRED HRT MED CTR & CHILDS HOSP.,101 WEST 8TH AVENUE,SPOKANE,WA,99204.0,SPOKANE,(509) 474-3040,96.0,4.0,0.0,98.0,92.0,7.0,1.0,95.0,86.0,11.0,3.0,94.0,84.0,14.0,2.0,94.0,,1468.0,327.0,23.0,07/01/2023,06/30/2024
500058,KADLEC REGIONAL MEDICAL CENTER,888 SWIFT BLVD,RICHLAND,WA,99352.0,BENTON,(509) 946-4611,96.0,3.0,1.0,98.0,92.0,7.0,1.0,95.0,84.0,13.0,3.0,93.0,83.0,15.0,2.0,94.0,,5516.0,1052.0,19.0,07/01/2023,06/30/2024
500060,CASCADE VALLEY HOSPITAL,330 S STILLAGUAMISH AVE,ARLINGTON,WA,98223.0,SNOHOMISH,(360) 435-2133,97.0,3.0,0.0,99.0,93.0,6.0,1.0,96.0,88.0,9.0,3.0,94.0,82.0,15.0,3.0,93.0,,2436.0,465.0,19.0,07/01/2023,06/30/2024
500064,HARBORVIEW MEDICAL CENTER,325 9TH AVENUE,SEATTLE,WA,98104.0,KING,(206) 731-3000,95.0,5.0,0.0,98.0,91.0,7.0,2.0,94.0,84.0,13.0,3.0,93.0,81.0,16.0,3.0,92.0,,2637.0,423.0,16.0,07/01/2023,06/30/2024
500072,OLYMPIC MEDICAL CENTER,939 CAROLINE ST,PORT ANGELES,WA,98362.0,CLALLAM,(360) 417-7000,97.0,3.0,0.0,98.0,91.0,7.0,2.0,95.0,80.0,16.0,4.0,92.0,73.0,25.0,2.0,90.0,,1541.0,489.0,32.0,07/01/2023,06/30/2024
500077,PROVIDENCE HOLY FAMILY HOSPITAL,5633 NORTH LIDGERWOOD,SPOKANE,WA,99208.0,SPOKANE,(509) 482-2450,95.0,4.0,1.0,97.0,91.0,7.0,2.0,95.0,83.0,12.0,5.0,92.0,79.0,18.0,3.0,92.0,,1997.0,454.0,23.0,07/01/2023,06/30/2024
500079,MULTICARE GOOD SAMARITAN HOSPITAL,401 15TH AVENUE SE,PUYALLUP,WA,98372.0,PIERCE,(253) 697-2102,,,,,,,,,,,,,,,,,4,,,,,
500084,EVERGREENHEALTH MONROE,14701 179TH AVE SE,MONROE,WA,98272.0,SNOHOMISH,(360) 794-7497,,,,,,,,,,,,,,,,,4,,,,,
500088,VALLEY MEDICAL CENTER,400 S 43RD ST,RENTON,WA,98055.0,KING,(425) 228-3450,98.0,2.0,0.0,99.0,92.0,7.0,1.0,95.0,85.0,13.0,2.0,94.0,84.0,13.0,3.0,93.0,,4524.0,801.0,18.0,07/01/2023,06/30/2024
500108,ST JOSEPH MEDICAL CENTER,1717 SOUTH J STREET,TACOMA,WA,98405.0,PIERCE,(253) 627-4101,,,,,,,,,,,,,,,,,4,,,,,
500119,MULTICARE VALLEY HOSPITAL,12606 EAST MISSION AVENUE,SPOKANE,WA,99216.0,SPOKANE,(509) 924-6650,,,,,,,,,,,,,,,,,4,,,,,
500124,EVERGREENHEALTH MEDICAL CENTER,12040 NE 128TH STREET,KIRKLAND,WA,98034.0,KING,(425) 899-1000,,,,,,,,,,,,,,,,,4,,,,,
500129,TACOMA GENERAL ALLENMORE HOSPITAL,315 S MLK JR WAY,TACOMA,WA,98405.0,PIERCE,(253) 403-1000,,,,,,,,,,,,,,,,,4,,,,,
500139,CAPITAL MEDICAL CENTER,3900 CAPITAL MALL DR SW,OLYMPIA,WA,98502.0,THURSTON,(360) 754-5858,,,,,,,,,,,,,,,,,4,,,,,
500141,ST FRANCIS COMMUNITY HOSPITAL,34515 9TH AVENUE S,FEDERAL WAY,WA,98003.0,KING,(253) 944-8100,,,,,,,,,,,,,,,,,4,,,,,
500150,LEGACY SALMON CREEK MEDICAL CENTER,2211 NE 139TH STREET,VANCOUVER,WA,98686.0,CLARK,(360) 487-1000,,,,,,,,,,,,,,,,,4,,,,,
500151,ST ANTHONY HOSPITAL,11567 CANTERWOOD BOULEVARD NW,GIG HARBOR,WA,98332.0,PIERCE,(253) 530-2050,,,,,,,,,,,,,,,,,4,,,,,
500152,SWEDISH ISSAQUAH,751 NE BLAKELY DR,ISSAQUAH,WA,98029.0,KING,(425) 313-4000,97.0,3.0,0.0,98.0,94.0,5.0,1.0,97.0,93.0,6.0,1.0,96.0,92.0,6.0,2.0,96.0,,2187.0,375.0,17.0,07/01/2023,06/30/2024
500154,MULTICARE COVINGTON MEDICAL CENTER,17700 SE 272ND ST,COVINGTON,WA,98042.0,KING,(253) 372-7400,,,,,,,,,,,,,,,,,4,,,,,
501303,WILLAPA HARBOR HOSPITAL,800 ALDER STREET,SOUTH BEND,WA,98586.0,PACIFIC,(360) 875-5526,99.0,1.0,0.0,99.0,98.0,2.0,0.0,99.0,80.0,17.0,3.0,92.0,79.0,21.0,0.0,93.0,3,162.0,59.0,36.0,07/01/2023,06/30/2024
501308,COULEE MEDICAL CENTER,411 FORTUYN ROAD,GRAND COULEE,WA,99133.0,GRANT,(509) 633-1753,96.0,3.0,1.0,98.0,92.0,7.0,1.0,96.0,81.0,19.0,0.0,94.0,72.0,22.0,6.0,88.0,3,296.0,50.0,17.0,07/01/2023,06/30/2024
501309,PROVIDENCE ST JOSEPH HOSPITAL,500 EAST WEBSTER,CHEWELAH,WA,99109.0,STEVENS,(509) 935-8211,100.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,98.0,2.0,0.0,96.0,68.0,32.0,0.0,90.0,1;2,10.0,4.0,40.0,07/01/2023,06/30/2024
501316,KLICKITAT VALLEY HOSPITAL,310 SOUTH ROOSEVELT ST,GOLDENDALE,WA,98620.0,KLICKITAT,(509) 773-4022,,,,,,,,,,,,,,,,,4,,,,,
501323,JEFFERSON HEALTHCARE,834 SHERIDAN STREET,PORT TOWNSEND,WA,98368.0,JEFFERSON,(360) 385-2200,98.0,1.0,1.0,99.0,94.0,5.0,1.0,97.0,88.0,11.0,1.0,95.0,87.0,12.0,1.0,95.0,,1319.0,441.0,33.0,07/01/2023,06/30/2024
501326,PROVIDENCE MOUNT CARMEL HOSPITAL,982 EAST COLUMBIA,COLVILLE,WA,99114.0,STEVENS,(509) 684-2561,98.0,2.0,0.0,99.0,96.0,3.0,1.0,97.0,93.0,6.0,1.0,96.0,84.0,15.0,1.0,94.0,,1558.0,374.0,24.0,07/01/2023,06/30/2024
501327,WHITMAN HOSPITAL AND MEDICAL CENTER,1200 WEST FAIRVIEW,COLFAX,WA,99111.0,WHITMAN,(509) 397-3435,99.0,1.0,0.0,99.0,95.0,4.0,1.0,97.0,94.0,5.0,1.0,97.0,93.0,7.0,0.0,97.0,2,1085.0,323.0,30.0,07/01/2023,06/30/2024
501329,PEACEHEALTH UNITED GENERAL MEDICAL CENTER,2000 HOSPITAL DRIVE,SEDRO WOOLLEY,WA,98284.0,SKAGIT,(360) 856-6021,,,,,,,,,,,,,,,,,4,,,,,
501333,KITTITAS VALLEY COMMUNITY HOSPITAL,603 SOUTH CHESTNUT,ELLENSBURG,WA,98926.0,KITTITAS,(509) 962-9841,97.0,3.0,0.0,98.0,90.0,8.0,2.0,94.0,79.0,18.0,3.0,92.0,72.0,26.0,2.0,90.0,,2485.0,664.0,27.0,07/01/2023,06/30/2024
501335,ST ELIZABETH HOSPITAL,1450 BATTERSBY AVENUE,ENUMCLAW,WA,98022.0,KING,(360) 825-2505,,,,,,,,,,,,,,,,,4,,,,,
501336,MASON GENERAL HOSPITAL & FAMILY OF CLINICS,901 MT VIEW DRIVE,SHELTON,WA,98584.0,MASON,(360) 426-1611,,,,,,,,,,,,,,,,,4,,,,,
501337,LOURDES MEDICAL CENTER,520 N FOURTH AVENUE,PASCO,WA,99301.0,FRANKLIN,(509) 546-2278,93.0,6.0,1.0,96.0,89.0,8.0,3.0,93.0,76.0,19.0,5.0,91.0,77.0,19.0,4.0,91.0,,2093.0,480.0,23.0,07/01/2023,06/30/2024
501340,PEACEHEALTH PEACE ISLAND MEDICAL CENTER,1117 SPRING STREET,FRIDAY HARBOR,WA,98250.0,SAN JUAN,(360) 378-2141,,,,,,,,,,,,,,,,,4,,,,,
510001,"WEST VIRGINIA UNIVERSITY HOSPITALS, INC",1 MEDICAL CENTER DRIVE,MORGANTOWN,WV,26506.0,MONONGALIA,(304) 598-4200,98.0,2.0,0.0,99.0,94.0,5.0,1.0,97.0,89.0,9.0,2.0,95.0,88.0,10.0,2.0,95.0,,5683.0,1338.0,24.0,07/01/2023,06/30/2024
510002,"CAMC GREENBRIER VALLEY MEDICAL CENTER, INC",1320 MAPLEWOOD AVENUE,RONCEVERTE,WV,24970.0,GREENBRIER,(304) 647-4411,,,,,,,,,,,,,,,,,4,,,,,
510006,"UNITED HOSPITAL CENTER, INC",327 MEDICAL PARK DRIVE,BRIDGEPORT,WV,26330.0,HARRISON,(681) 342-1000,97.0,3.0,0.0,99.0,92.0,7.0,1.0,96.0,86.0,12.0,2.0,94.0,82.0,17.0,1.0,93.0,,3827.0,924.0,24.0,07/01/2023,06/30/2024
510007,ST MARY'S MEDICAL CENTER,2900 1ST AVENUE,HUNTINGTON,WV,25702.0,CABELL,(304) 526-1234,,,,,,,,,,,,,,,,,4,,,,,
510008,BERKELEY MEDICAL CENTER,2500 HOSPITAL DRIVE,MARTINSBURG,WV,25401.0,BERKELEY,(304) 264-1000,98.0,2.0,0.0,99.0,91.0,8.0,1.0,95.0,87.0,11.0,2.0,94.0,83.0,16.0,1.0,94.0,,5409.0,1180.0,22.0,07/01/2023,06/30/2024
510012,RIVERS HEALTH,2520 VALLEY DRIVE,POINT PLEASANT,WV,25550.0,MASON,(304) 675-4340,,,,,,,,,,,,,,,,,4,,,,,
510013,REYNOLDS MEMORIAL HOSPITAL,800 WHEELING AVE,GLEN DALE,WV,26038.0,MARSHALL,(304) 843-3230,95.0,5.0,0.0,97.0,91.0,8.0,1.0,95.0,77.0,19.0,4.0,91.0,78.0,21.0,1.0,92.0,,1030.0,299.0,29.0,07/01/2023,06/30/2024
510022,CHARLESTON AREA MEDICAL CENTER,501 MORRIS STREET,CHARLESTON,WV,25301.0,KANAWHA,(304) 388-5432,,,,,,,,,,,,,,,,,4,,,,,
510023,"WEIRTON MEDICAL CENTER, INC",601 COLLIERS WAY,WEIRTON,WV,26062.0,HANCOCK,(304) 797-6000,97.0,3.0,0.0,98.0,88.0,10.0,2.0,93.0,77.0,20.0,3.0,92.0,66.0,32.0,2.0,87.0,2,1691.0,368.0,22.0,07/01/2023,06/30/2024
510024,MON HEALTH MEDICAL CENTER,1200 JD ANDERSON DRIVE,MORGANTOWN,WV,26505.0,MONONGALIA,(304) 598-1200,98.0,2.0,0.0,99.0,93.0,6.0,1.0,96.0,90.0,8.0,2.0,95.0,87.0,11.0,2.0,95.0,,3427.0,873.0,25.0,07/01/2023,06/30/2024
510029,THOMAS MEMORIAL HOSPITAL,4605 MACCORKLE AVENUE SW,SOUTH CHARLESTON,WV,25309.0,KANAWHA,(304) 766-3600,96.0,4.0,0.0,98.0,92.0,7.0,1.0,96.0,79.0,19.0,2.0,93.0,84.0,15.0,1.0,94.0,,5497.0,1505.0,27.0,07/01/2023,06/30/2024
510030,DAVIS MEDICAL CENTER,812 GORMAN AVENUE,ELKINS,WV,26241.0,RANDOLPH,(304) 636-3300,,,,,,,,,,,,,,,,,4,,,,,
510031,SAINT FRANCIS HOSPITAL,333 LAIDLEY ST,CHARLESTON,WV,25301.0,KANAWHA,(304) 347-6500,,,,,,,,,,,,,,,,,4,,,,,
510038,STONEWALL JACKSON MEMORIAL HOSPITAL,230 HOSPITAL PLAZA,WESTON,WV,26452.0,LEWIS,(304) 269-8080,97.0,3.0,0.0,98.0,95.0,4.0,1.0,97.0,84.0,14.0,2.0,94.0,78.0,19.0,3.0,91.0,,1520.0,444.0,29.0,07/01/2023,06/30/2024
510046,PRINCETON COMMUNITY HOSPITAL,122 12TH STREET,PRINCETON,WV,24740.0,MERCER,(304) 487-7260,96.0,4.0,0.0,98.0,91.0,7.0,2.0,94.0,82.0,15.0,3.0,92.0,70.0,26.0,4.0,89.0,,1710.0,447.0,27.0,07/01/2023,06/30/2024
510048,LOGAN REGIONAL MEDICAL CENTER,20 HOSPITAL DRIVE,LOGAN,WV,25601.0,LOGAN,(304) 831-1101,,,,,,,,,,,,,,,,,4,,,,,
510050,"WHEELING HOSPITAL, INC",1 MEDICAL PARK,WHEELING,WV,26003.0,OHIO,(304) 243-3000,96.0,4.0,0.0,98.0,92.0,7.0,1.0,95.0,79.0,18.0,3.0,92.0,71.0,27.0,2.0,90.0,,4231.0,825.0,20.0,07/01/2023,06/30/2024
510055,"CABELL HUNTINGTON HOSPITAL, INC",1340 HAL GREER BOULEVARD,HUNTINGTON,WV,25701.0,CABELL,(304) 526-2192,,,,,,,,,,,,,,,,,4,,,,,
510058,CAMDEN CLARK MEDICAL CENTER,800 GARFIELD AVE,PARKERSBURG,WV,26101.0,WOOD,(304) 424-2111,,,,,,,,,,,,,,,,,4,,,,,
510062,BECKLEY ARH HOSPITAL,306 STANAFORD ROAD,BECKLEY,WV,25801.0,RALEIGH,(304) 255-3000,97.0,3.0,0.0,98.0,92.0,6.0,2.0,95.0,81.0,16.0,3.0,93.0,82.0,16.0,2.0,93.0,,1938.0,522.0,28.0,07/01/2023,06/30/2024
510070,RALEIGH GENERAL HOSPITAL,1710 HARPER ROAD,BECKLEY,WV,25801.0,RALEIGH,(304) 256-4100,96.0,4.0,0.0,98.0,90.0,8.0,2.0,94.0,77.0,19.0,4.0,91.0,66.0,32.0,2.0,88.0,,2128.0,416.0,20.0,07/01/2023,06/30/2024
510072,WETZEL COUNTY HOSPITAL,#3 EAST BENJAMIN DRIVE,NEW MARTINSVILLE,WV,26155.0,WETZEL,(304) 455-8000,,,,,,,,,,,,,,,,,4,,,,,
511308,"BRAXTON COUNTY MEMORIAL HOSPITAL, INC",100 HOYLMAN DRIVE,GASSAWAY,WV,26624.0,BRAXTON,(304) 364-5156,,,,,,,,,,,,,,,,,4,,,,,
511309,VALLEY HEALTH WAR MEMORIAL HOSPITAL,1 HEALTHY WAY,BERKELEY SPRINGS,WV,25411.0,MORGAN,(304) 258-1234,,,,,,,,,,,,,,,,,4,,,,,
511311,HAMPSHIRE MEMORIAL HOSPITAL,363 SUNRISE BOULEVARD,ROMNEY,WV,26757.0,HAMPSHIRE,(304) 822-4561,,,,,,,,,,,,,,,,,4,,,,,
511312,PRESTON MEMORIAL HOSPITAL,150 MEMORIAL DRIVE,KINGWOOD,WV,26537.0,PRESTON,(304) 329-1400,99.0,1.0,0.0,99.0,92.0,6.0,2.0,95.0,82.0,15.0,3.0,93.0,77.0,21.0,2.0,91.0,,645.0,157.0,24.0,07/01/2023,06/30/2024
511313,BOONE MEMORIAL HOSPITAL,701 MADISON AVENUE,MADISON,WV,25130.0,BOONE,(304) 369-1230,,,,,,,,,,,,,,,,,4,,,,,
511315,POTOMAC VALLEY HOSPITAL,100 PIN OAK LANE,KEYSER,WV,26726.0,MINERAL,(304) 597-3500,99.0,1.0,0.0,99.0,98.0,2.0,0.0,99.0,91.0,6.0,3.0,95.0,91.0,8.0,1.0,96.0,,1168.0,381.0,33.0,07/01/2023,06/30/2024
511319,JEFFERSON MEDICAL CENTER,300 SOUTH PRESTON STREET,RANSON,WV,25438.0,JEFFERSON,(304) 728-1600,98.0,2.0,0.0,99.0,95.0,4.0,1.0,97.0,87.0,12.0,1.0,94.0,81.0,18.0,1.0,93.0,,2190.0,511.0,23.0,07/01/2023,06/30/2024
511321,"ST JOSEPH'S HOSPITAL OF BUCKHANNON, INC",1 AMALIA DRIVE,BUCKHANNON,WV,26201.0,UPSHUR,(304) 472-2000,,,,,,,,,,,,,,,,,4,,,,,
511322,SUMMERSVILLE REGIONAL MEDICAL CENTER,400 FAIRVIEW HEIGHTS ROAD,SUMMERSVILLE,WV,26651.0,NICHOLAS,(304) 872-2891,97.0,3.0,0.0,99.0,91.0,7.0,2.0,95.0,77.0,21.0,2.0,92.0,76.0,23.0,1.0,91.0,,1292.0,352.0,28.0,07/01/2023,06/30/2024
520002,"ASPIRUS STEVENS POINT HOSPITAL & CLINICS, INC.",900 ILLINOIS AVE,STEVENS POINT,WI,54481.0,PORTAGE,(715) 346-5000,,,,,,,,,,,,,,,,,4,,,,,
520004,MAYO CLINIC HEALTH SYSTEM-FRANCISCAN MEDICAL CENTER INC,700 WEST AVENUE SOUTH,LA CROSSE,WI,54601.0,LA CROSSE,(608) 785-0940,,,,,,,,,,,,,,,,,4,,,,,
520008,WAUKESHA MEMORIAL HOSPITAL,725 AMERICAN AVE,WAUKESHA,WI,53188.0,WAUKESHA,(262) 928-1000,98.0,2.0,0.0,99.0,93.0,6.0,1.0,96.0,88.0,10.0,2.0,95.0,85.0,13.0,2.0,94.0,,2283.0,725.0,32.0,07/01/2023,06/30/2024
520009,ASCENSION NE WISCONSIN - ST ELIZABETH CAMPUS,1506 S ONEIDA ST,APPLETON,WI,54915.0,OUTAGAMIE,(920) 738-2000,,,,,,,,,,,,,,,,,4,,,,,
520011,MARSHFIELD MEDICAL CENTER - RICE LAKE,1700 WEST STOUT STREET,RICE LAKE,WI,54868.0,BARRON,(715) 234-1515,96.0,4.0,0.0,98.0,91.0,8.0,1.0,95.0,82.0,15.0,3.0,93.0,75.0,24.0,1.0,91.0,,1425.0,473.0,33.0,07/01/2023,06/30/2024
520019,ASPIRUS RHINELANDER HOSPITAL,2251 NORTH SHORE DR,RHINELANDER,WI,54501.0,ONEIDA,(715) 361-2000,,,,,,,,,,,,,,,,,4,,,,,
520021,FROEDTERT SOUTH INC.,9555 76TH ST,PLEASANT PRAIRIE,WI,53158.0,KENOSHA,(262) 656-2011,,,,,,,,,,,,,,,,,4,,,,,
520028,THE MONROE CLINIC,515 22ND AVE,MONROE,WI,53566.0,GREEN,(608) 324-1000,,,,,,,,,,,,,,,,,4,,,,,
520030,ASPIRUS WAUSAU HOSPITAL,333 PINE RIDGE BLVD,WAUSAU,WI,54401.0,MARATHON,(715) 847-2121,,,,,,,,,,,,,,,,,4,,,,,
520033,ASPIRUS RIVERVIEW HOSPITAL & CLINICS INC,410 DEWEY ST,WISCONSIN RAPIDS,WI,54495.0,WOOD,(715) 423-6060,,,,,,,,,,,,,,,,,4,,,,,
520034,AURORA MEDICAL CTR MANITOWOC COUNTY,5000 MEMORIAL DRIVE,TWO RIVERS,WI,54241.0,MANITOWOC,(920) 794-5000,,,,,,,,,,,,,,,,,4,,,,,
520035,AURORA HEALTH CARE CENTRAL INC,3400 UNION AVE,SHEBOYGAN,WI,53081.0,SHEBOYGAN,(920) 451-5000,,,,,,,,,,,,,,,,,4,,,,,
520037,MARSHFIELD MEDICAL CENTER,611 ST JOSEPH AVE,MARSHFIELD,WI,54449.0,WOOD,(715) 387-1713,,,,,,,,,,,,,,,,,4,,,,,
520038,AURORA MEDICAL CTR WASHINGTON COUNTY,1032 E SUMNER ST,HARTFORD,WI,53027.0,WASHINGTON,(262) 673-2300,,,,,,,,,,,,,,,,,4,,,,,
520041,DIVINE SAVIOR HEALTHCARE,2817 NEW PINERY ROAD,PORTAGE,WI,53901.0,COLUMBIA,(608) 742-4131,,,,,,,,,,,,,,,,,4,,,,,
520044,ST NICHOLAS HOSPITAL,3100 SUPERIOR AVE,SHEBOYGAN,WI,53081.0,SHEBOYGAN,(920) 459-8300,98.0,2.0,0.0,99.0,94.0,5.0,1.0,97.0,89.0,9.0,2.0,95.0,84.0,15.0,1.0,94.0,,4025.0,1303.0,33.0,07/01/2023,06/30/2024
520045,THEDACARE REGIONAL MED CTR - NEENAH,130 2ND ST,NEENAH,WI,54956.0,WINNEBAGO,(920) 729-3100,97.0,3.0,0.0,98.0,92.0,7.0,1.0,96.0,87.0,11.0,2.0,94.0,85.0,13.0,2.0,94.0,2,6470.0,1855.0,29.0,07/01/2023,06/30/2024
520049,BELLIN MEMORIAL HOSPITAL,744 S WEBSTER AVE,GREEN BAY,WI,54305.0,BROWN,(920) 433-3500,96.0,4.0,0.0,98.0,91.0,8.0,1.0,95.0,86.0,12.0,2.0,94.0,83.0,16.0,1.0,94.0,,2931.0,803.0,27.0,07/01/2023,06/30/2024
520051,ASCENSION COLUMBIA ST MARY'S HOSPITAL MILWAUKEE,2323 N LAKE DR,MILWAUKEE,WI,53211.0,MILWAUKEE,(414) 585-1374,,,,,,,,,,,,,,,,,4,,,,,
520057,SSM HEALTH ST CLARE HOSPITAL - BARABOO,707 14TH ST,BARABOO,WI,53913.0,SAUK,(608) 356-1400,,,,,,,,,,,,,,,,,4,,,,,
520059,AURORA MEMORIAL HOSPITAL BURLINGTON,252 MCHENRY ST,BURLINGTON,WI,53105.0,RACINE,(262) 767-6536,,,,,,,,,,,,,,,,,4,,,,,
520062,OCONOMOWOC MEMORIAL HOSPITAL,791 E SUMMIT AVE,OCONOMOWOC,WI,53066.0,WAUKESHA,(262) 569-9400,99.0,1.0,0.0,99.0,95.0,4.0,1.0,97.0,93.0,6.0,1.0,96.0,89.0,10.0,1.0,96.0,,2116.0,1021.0,48.0,07/01/2023,06/30/2024
520063,ST JOSEPHS COMMUNITY HOSPITAL WEST BEND,3200 PLEASANT VALLEY ROAD,WEST BEND,WI,53095.0,WASHINGTON,(262) 334-5533,,,,,,,,,,,,,,,,,4,,,,,
520066,MERCY HEALTH SYSTEM CORP,1000 MINERAL POINT AVE,JANESVILLE,WI,53548.0,ROCK,(608) 756-6080,,,,,,,,,,,,,,,,,4,,,,,
520070,MAYO CLINIC HEALTH SYSTEM EAU CLAIRE HOSPITAL,1221 WHIPPLE ST,EAU CLAIRE,WI,54703.0,EAU CLAIRE,(715) 838-3311,,,,,,,,,,,,,,,,,4,,,,,
520071,FORT MEMORIAL HOSPITAL,611 SHERMAN AVE E,FORT ATKINSON,WI,53538.0,JEFFERSON,(920) 568-5000,98.0,2.0,0.0,99.0,94.0,6.0,0.0,97.0,87.0,12.0,1.0,94.0,79.0,21.0,0.0,93.0,,663.0,217.0,33.0,07/01/2023,06/30/2024
520075,ST VINCENT HOSPITAL,835 S VAN BUREN ST,GREEN BAY,WI,54301.0,BROWN,(920) 433-0111,97.0,3.0,0.0,99.0,91.0,8.0,1.0,95.0,84.0,14.0,2.0,93.0,82.0,16.0,2.0,93.0,,3353.0,972.0,30.0,07/01/2023,06/30/2024
520076,MARSHFIELD MEDICAL CENTER - BEAVER DAM (MMC-BD),707 S UNIVERSITY AVE,BEAVER DAM,WI,53916.0,DODGE,(920) 887-7181,97.0,3.0,0.0,98.0,92.0,7.0,1.0,96.0,79.0,17.0,4.0,91.0,65.0,33.0,2.0,87.0,,1867.0,523.0,28.0,07/01/2023,06/30/2024
520078,ASCENSION ST FRANCIS HOSPITAL,3237 S 16TH ST,MILWAUKEE,WI,53215.0,MILWAUKEE,(414) 647-5000,,,,,,,,,,,,,,,,,4,,,,,
520083,SSM HEALTH ST MARY'S HOSPITAL - MADISON,700 SOUTH PARK ST,MADISON,WI,53715.0,DANE,(608) 251-6100,,,,,,,,,,,,,,,,,4,,,,,
520087,GUNDERSEN LUTHERAN MEDICAL CENTER,1910 SOUTH AVE,LA CROSSE,WI,54601.0,LA CROSSE,(608) 782-7300,98.0,2.0,0.0,99.0,93.0,6.0,1.0,96.0,87.0,11.0,2.0,95.0,87.0,12.0,1.0,95.0,,1869.0,706.0,38.0,07/01/2023,06/30/2024
520088,ST. AGNES HOSPITAL HOSPICE,430 E DIVISION ST,FOND DU LAC,WI,54935.0,FOND DU LAC,(920) 929-2300,,,,,,,,,,,,,,,,,4,,,,,
520089,UNITYPOINT HEALTH - MERITER,202 S PARK ST,MADISON,WI,53715.0,DANE,(608) 417-6000,,,,,,,,,,,,,,,,,4,,,,,
520091,HOWARD YOUNG MEDICAL CENTER,240 MAPLE ST,WOODRUFF,WI,54568.0,VILAS,(715) 356-8000,,,,,,,,,,,,,,,,,4,,,,,
520095,SAUK PRAIRIE HOSPITAL,260 26TH STREET,PRAIRIE DU SAC,WI,53578.0,SAUK,(608) 643-3311,,,,,,,,,,,,,,,,,4,,,,,
520096,ASCENSION ALL SAINTS HOSPITAL,3801 SPRING ST,RACINE,WI,53405.0,RACINE,(262) 687-4011,,,,,,,,,,,,,,,,,4,,,,,
520097,ST MARY'S HOSPITAL MEDICAL CENTER,1726 SHAWANO AVE,GREEN BAY,WI,54303.0,BROWN,(920) 498-4200,97.0,3.0,0.0,98.0,91.0,8.0,1.0,95.0,83.0,14.0,3.0,93.0,79.0,18.0,3.0,92.0,,6758.0,2164.0,34.0,07/01/2023,06/30/2024
520098,UNIVERSITY OF WI  HOSPITALS & CLINICS AUTHORITY,600 HIGHLAND AVENUE,MADISON,WI,53792.0,DANE,(608) 263-6400,,,,,,,,,,,,,,,,,4,,,,,
520100,BELOIT HEALTH SYSTEM,1969 W HART RD,BELOIT,WI,53511.0,ROCK,(608) 364-5011,97.0,3.0,0.0,99.0,91.0,7.0,2.0,94.0,84.0,14.0,2.0,94.0,78.0,20.0,2.0,92.0,,2600.0,680.0,27.0,07/01/2023,06/30/2024
520102,AURORA LAKELAND MEDICAL CENTER,W3985 COUNTY ROAD NN,ELKHORN,WI,53121.0,WALWORTH,(262) 741-2000,,,,,,,,,,,,,,,,,4,,,,,
520103,COMMUNITY MEMORIAL HOSPITAL,W180 N8085 TOWN HALL RD,MENOMONEE FALLS,WI,53051.0,WAUKESHA,(262) 251-1000,,,,,,,,,,,,,,,,,4,,,,,
520107,HOLY FAMILY MEMORIAL,2300 WESTERN AVE,MANITOWOC,WI,54221.0,MANITOWOC,(920) 320-2011,98.0,2.0,0.0,99.0,96.0,3.0,1.0,98.0,86.0,11.0,3.0,94.0,81.0,17.0,2.0,92.0,,2195.0,819.0,37.0,07/01/2023,06/30/2024
